,asin,helpful,overall,reviewerID,unixReviewTime
2318,5557530584,"[0, 1]",4,A21R3FC2YMC14D,1250380800
2319,5557530584,"[7, 8]",4,AYSLSU7966FWE,1131408000
2320,5557530584,"[0, 0]",4,A2POZNMDRHUZY9,1307750400
2321,5557530584,"[0, 0]",5,A8SS5YFQICR9W,1226620800
2322,5557530584,"[0, 0]",5,A2LVCJSAWDNE71,1399766400
2323,5557530584,"[10, 36]",1,A3QAZQDJ4N9URX,1143763200
2324,5557530584,"[0, 0]",4,A1S7N1XX196ON7,1149984000
2325,5557530584,"[0, 1]",4,A1Q6IGTQ01JAZV,1136937600
2326,5557530584,"[0, 0]",5,A1TTBERMIEL8M4,1228694400
2327,5557530584,"[0, 0]",4,A1SZHMDCUFNDOI,1270684800
2328,5557530584,"[18, 19]",5,A38XFTT3X1SX5N,1206662400
2329,5557530584,"[6, 18]",1,A32OWUCQ597JDL,1194307200
2330,5557530584,"[0, 0]",5,A2HOVLTY6JIQS1,1209600000
2331,5557530584,"[0, 0]",3,AB33FFMQMZS5T,1321315200
2332,5557530584,"[5, 6]",5,AIW5KNFD2114D,1147564800
2333,5557530584,"[0, 1]",4,A255OPT3UQX7U3,1137715200
2334,5557530584,"[2, 3]",5,AD6J4EL7UY7SV,1138579200
2335,5557530584,"[0, 1]",4,A3087TP46RXOVR,1235433600
2336,5557530584,"[1, 2]",5,A1L0OE5XWUGKTJ,1142985600
2337,5557530584,"[0, 0]",5,AVSVOKDI0AGR7,1155945600
2338,5557530584,"[2, 2]",4,A2RKI7RPP5CJMG,1191974400
2339,5557530584,"[0, 0]",5,AW3KNG4LOWOL4,1217462400
2340,5557530584,"[0, 0]",4,A2W6SI073FIRMA,1217376000
2341,5557530584,"[1, 2]",4,A1Q7D7ZAKVPZJ6,1142812800
2342,5557530584,"[0, 0]",5,A24GR7HW7H4B0T,1187395200
2343,5557530584,"[1, 3]",5,A1OW22OJQPWPFI,1163980800
2344,5557530584,"[3, 3]",4,A3AT7DTU3947U2,1176336000
2345,5557530584,"[0, 0]",4,APLKS02DQDUNK,1190851200
2346,5557530584,"[10, 36]",1,A2250OIB1JMSR7,1143763200
2347,5557530584,"[0, 0]",5,A2MOPV8G5USAAR,1224892800
2348,5557530584,"[0, 0]",5,A3JSROIZ1SFTS,1222214400
2349,5557530584,"[1, 1]",3,A3PVSNS17HCIXN,1151452800
2350,5557530584,"[0, 1]",4,AER15RIMV8E6D,1250640000
2351,5557530584,"[1, 1]",4,A3RWQLRQ1OSKGN,1149552000
2352,5557530584,"[0, 0]",5,A1TTXVO1QJ85CN,1215216000
2353,5557530584,"[2, 2]",4,A2H9UO8RYFX5MB,1164585600
2354,5557530584,"[6, 26]",1,A28AMF1L2ONBYV,1180137600
2355,5557530584,"[2, 2]",5,AXLAMDJVQWBTA,1167868800
2356,5557530584,"[1, 2]",4,A24DBK597LTN4J,1255046400
2357,5557530584,"[3, 5]",5,AM3QZN2ILQTXV,1143417600
2358,5557530584,"[0, 1]",5,A30E1KAFETQN7G,1134345600
2359,5557530584,"[2, 12]",3,A1FLK47MNLEN4C,1128384000
2360,5557530584,"[0, 0]",4,A21B6JQHTI2MOZ,1130112000
2361,5557530584,"[0, 1]",4,A3G326R9YCU7MR,1241308800
2362,5557530584,"[2, 2]",3,A16QJ649N8PRV,1175904000
2363,5557530584,"[0, 12]",2,A2GP7US5HRCKD,1140393600
2364,5557530584,"[4, 9]",3,A27589B26EPDV,1156809600
2365,5557530584,"[0, 0]",5,A2BUPVAQ8NN7EU,1216512000
2366,5558160063,"[2, 2]",5,A18BD98SU49UB7,1164844800
2367,5558160063,"[2, 2]",4,A317UDN6QSVWYG,1177891200
2368,5558160063,"[0, 0]",5,A1U6175SAO9162,1160611200
2369,5558160063,"[0, 0]",5,A385W15T6KW1LT,1393372800
2370,5558160063,"[23, 24]",5,A1K84GJLQWFIQ7,1160438400
2371,5558160063,"[1, 1]",5,A13V4BPDOX33P6,1176940800
2372,5558160063,"[0, 0]",5,A2NHERI3W195Y,1221436800
2373,5558160063,"[0, 0]",5,A5N8RLQ5QYAUN,1372982400
2374,5558160063,"[0, 0]",5,A1W1LICIDFCVMY,1378684800
2375,5558160063,"[0, 1]",5,A204LFS0NGBMSF,1160611200
2376,5558160063,"[0, 0]",5,A3JRH10VFHIKS7,1369699200
2377,5558160063,"[2, 4]",4,A3UGT3BEPW030K,1159833600
2378,5558160063,"[0, 1]",5,A33KSWZU6E7TMU,1206662400
2379,5558160063,"[0, 0]",5,A1UWN7PVOTB7C5,1175644800
2380,5558160063,"[7, 7]",5,A1OMXVXXP07F05,1170374400
2381,5558160063,"[0, 2]",2,A2B0BZ1J4FGGUN,1214352000
2382,5558160063,"[1, 1]",5,A3I9Q7TS5FQY0W,1394582400
2383,5558160063,"[0, 3]",3,A20DEO9GCY5MEA,1190160000
2384,5558160063,"[0, 0]",5,A2GWNNYS9WPKMU,1166918400
2385,5558160063,"[1, 1]",4,A2KW2KWKABNYNO,1199923200
2386,5558160063,"[0, 0]",4,A1Q5PAV7DLTI2K,1277856000
2387,5558160063,"[0, 0]",4,A19B32NR8217TL,1222041600
2388,5558160063,"[0, 0]",5,A12MY3FEA59XXN,1373241600
2389,5558160063,"[4, 4]",5,A1YM28T00MQO03,1205712000
2390,5558160063,"[2, 8]",3,A3PJ3JQYIUXRLU,1162339200
2391,5558160063,"[3, 4]",5,A1F7YBLVQ5OOL8,1161043200
2392,5558160063,"[0, 0]",5,A2FUNN2NPIZXIA,1376092800
2393,5558160063,"[0, 0]",4,AUALK3CDD52H7,1354147200
2394,5558160063,"[0, 0]",5,A2SS4R4VFD42SX,1355097600
2395,5558160063,"[0, 0]",4,A2HOVLTY6JIQS1,1208563200
2396,5558160063,"[1, 2]",5,A2YYE3SG93MD71,1162425600
2397,5558160063,"[58, 62]",5,A2TDBQX76SJIBA,1159833600
2398,5558160063,"[0, 0]",5,ADZWEQP05MI05,1402876800
2399,5558160063,"[0, 1]",5,A3LKKBIQPGL32L,1161043200
2400,5558160063,"[6, 7]",5,A1RJGDN1AD2PNO,1194912000
2401,5558160063,"[1, 1]",5,A37YNCYY4PVBS0,1160438400
2402,5558160063,"[0, 0]",5,A2AE0PS5KC6XTO,1197417600
2403,5558160063,"[1, 1]",5,A23NLH3W1Z3B52,1160438400
2404,5558160063,"[3, 3]",5,AKBK3RP0OD8PL,1200528000
2405,5558160063,"[0, 0]",5,AFK9D6U1HKQER,1188432000
2406,5558160063,"[0, 0]",5,A34803VN1RWZME,1195430400
2407,5558160063,"[0, 0]",5,A19YLS8Z763L7L,1168560000
2408,5558160063,"[7, 22]",2,A8QTKQ1FUWL1D,1159920000
2409,5558160063,"[0, 0]",4,A27JZD6O6HAR8L,1396396800
2410,5558160063,"[1, 21]",1,A95YMJR1OJYVB,1240704000
2411,5558160063,"[4, 25]",1,A2JLVYHJCIBK7E,1190505600
2412,5558160063,"[0, 0]",5,A3VFKHCGUS1WFU,1190937600
2413,5558160063,"[0, 0]",5,A18P4BPB0C9YFQ,1235088000
2414,5558160063,"[0, 0]",5,A2OS9K4C29T4UW,1378857600
2415,5558160063,"[2, 2]",4,A3RP0YF9FEOW75,1310688000
2416,5558160063,"[0, 0]",5,A9FTNWP4UFGC6,1185667200
2417,5558160063,"[0, 0]",4,A3H8ZRGIGQTILB,1182729600
2418,5558160063,"[0, 0]",4,A13N40YR6UZFRW,1317340800
2419,5558160063,"[0, 0]",5,A3TWPTXRXHN4CB,1377734400
2420,5558160063,"[1, 1]",4,A1SFBHK3VUQ779,1161388800
2421,5558160063,"[1, 2]",4,A3RWQLRQ1OSKGN,1166227200
2422,5558160063,"[0, 0]",5,A3EI75AVGMQTHA,1361491200
2423,5558160063,"[0, 0]",5,AXLAMDJVQWBTA,1183593600
2424,5558160063,"[1, 1]",5,A1X8813WQC2B85,1191196800
2425,5558160063,"[1, 1]",3,A3H3OKW4NDOYLQ,1169942400
2426,5558160063,"[0, 0]",5,A3S12XLVP6SD10,1379376000
2427,5558160063,"[0, 0]",4,A3GC8J7J99KLLX,1188691200
2428,5558160063,"[1, 1]",5,A13UQ6GFG1YHEN,1203552000
2429,5558160063,"[0, 0]",5,A2O57LB3BP3WTS,1312416000
2430,5558160063,"[0, 0]",5,A2915GKA5CNMZD,1169078400
2431,5558160063,"[1, 1]",5,A2U7DXDNYBBLQJ,1298419200
2432,5558160063,"[2, 2]",4,A16QJ649N8PRV,1164326400
2433,5558160063,"[0, 0]",5,A24FRO6SZKL4SU,1356048000
2434,5558160063,"[5, 22]",2,A171FU7AC9YYMS,1161820800
2435,5558160063,"[0, 0]",5,A3G72G1NWSMS31,1353974400
2436,5558160063,"[1, 1]",5,A7QKQYMCY1SPW,1363651200
2437,5558160063,"[0, 0]",5,ASINAKF1T9EGQ,1183507200
2438,5558160063,"[0, 0]",4,A55TEBW8H4PYN,1185753600
2439,5558160063,"[0, 0]",4,A1WB3MLM48TWTW,1356307200
2440,5558160063,"[4, 4]",5,A25B8W9VSY0C5Y,1200960000
2441,5558160063,"[2, 2]",4,A17U3HDG5X4F9C,1169164800
2442,5558160063,"[0, 0]",5,A2KGUQNLNQK8EZ,1159920000
2443,5558210788,"[0, 0]",5,ALE5ZSRHZARV8,1389052800
2444,5558210788,"[0, 0]",5,A2NHERI3W195Y,1221091200
2445,5558210788,"[7, 10]",3,A2QOSFZWFVRDM1,1163635200
2446,5558210788,"[5, 5]",5,A1IHFOWSX7VQYZ,1179100800
2447,5558210788,"[0, 0]",5,A29572IATBL41E,1209686400
2448,5558210788,"[0, 0]",5,A3FFNWA0T3QXDN,1361923200
2449,5558210788,"[0, 0]",5,A27N1ETXFT9BHI,1376697600
2450,5558210788,"[0, 0]",5,A2UOYXB6WYQI05,1320710400
2451,5558210788,"[1, 1]",5,A1NNTFT1FPJWB3,1162684800
2452,5558210788,"[2, 2]",5,A3LJ58Z1PUJ1EE,1163289600
2453,5558210788,"[1, 2]",5,A3PUC3WN0Z74UU,1168300800
2454,5558210788,"[52, 55]",5,A1BHK6FFUZNKSN,1159228800
2455,5558210788,"[0, 0]",4,A2OD1EB1SVDSRP,1207612800
2456,5558210788,"[7, 7]",5,A2RKI7RPP5CJMG,1179705600
2457,5558210788,"[0, 1]",5,A3EV4E6C0X9T8I,1168473600
2458,5558210788,"[0, 0]",5,A3OWYXTI802I48,1388448000
2459,5558210788,"[17, 17]",5,A3VDSGNIS92OVZ,1164844800
2460,5558210788,"[0, 0]",5,A18A3UVA3GXTN4,1175904000
2461,5558210788,"[6, 21]",2,AUXQNMLRP0GPD,1164758400
2462,5558210788,"[7, 10]",5,A2Z0VPB4UGJ73S,1159228800
2463,5558210788,"[0, 0]",5,A16QJ649N8PRV,1227225600
2464,5558210788,"[2, 3]",5,A34JHSZPP7APS5,1168819200
2465,5558210788,"[0, 0]",5,A2AI4YW6XL5B7S,1213315200
2466,5558225718,"[1, 1]",3,A1I586IWW7KLE4,1329868800
2467,5558225718,"[0, 1]",4,A235NA61RC6YC1,1171411200
2468,5558225718,"[1, 1]",4,A46QAWODGERF3,1205625600
2469,5558225718,"[6, 7]",5,AK8B26S9ATCN7,1154476800
2470,5558225718,"[12, 12]",3,A222TU3HTHYFXY,1161216000
2471,5558225718,"[6, 11]",1,A3T9PA1L9D6GL5,1157932800
2472,5558225718,"[4, 4]",5,A1GJNQ7S63PTDX,1156377600
2473,5558225718,"[0, 0]",5,A2YQ1IA8QDOMOR,1368230400
2474,5558783532,"[4, 4]",5,A23AWC8JMDOGV2,1368748800
2475,5558783532,"[0, 1]",5,A36V4LL8O34VQX,910224000
2476,5558783532,"[0, 1]",4,AAKGTWGAFT1LQ,1126224000
2477,5558783532,"[2, 2]",5,A10XJR7CWHNKWU,1047600000
2478,5558783532,"[2, 2]",5,A3MYOGAO2SBZF,1143331200
2479,5558783532,"[25, 27]",5,A1RHKAD659WQI8,944265600
2480,5558783532,"[2, 2]",5,A3Q2GZLIU6OCNC,1332115200
2481,5558783532,"[2, 2]",5,A2JJSCIGPZDWHI,1093564800
2482,5558783532,"[0, 0]",5,AF0ZX4D3CIMEX,1304208000
2483,5558783532,"[2, 5]",4,A10M91TQW1QCY5,1371427200
2484,5558783532,"[46, 51]",5,A3VZVYWCTGIEV0,988761600
2485,5558783532,"[3, 3]",5,A189BPUDLRCQEQ,1151020800
2486,5558783532,"[2, 5]",5,A1OM35M8NN8YXG,1358380800
2487,5558783532,"[4, 4]",5,A3JRW716H3AX14,1190332800
2488,5558783532,"[5, 5]",5,A3VDVWMUNBN38R,1353110400
2489,5558783532,"[3, 4]",5,AO9TY12WCB0RL,1242000000
2490,5558783532,"[0, 0]",5,A3LL9XYN8WTISX,1311033600
2491,5558783532,"[0, 0]",4,A1DMDLU9AE7L20,1137024000
2492,5558783532,"[0, 3]",5,A14Z1ESWSS00OV,1149984000
2493,5558783532,"[0, 0]",5,ACLK21KO2NSVO,1381276800
2494,5558783532,"[2, 2]",4,ANBSW3BALFRR2,1159920000
2495,5558783532,"[0, 0]",5,A2S2OLPXC67F95,1401926400
2496,5558783532,"[1, 2]",4,A1I586IWW7KLE4,1366416000
2497,5558783532,"[18, 19]",5,AL90PUJP1T3BS,1353715200
2498,5558783532,"[1, 2]",5,A103KNDW8GN92L,978912000
2499,5558783532,"[0, 7]",3,APFZHKSUSJAOI,1360022400
2500,5558783532,"[0, 0]",5,A2JS62MZCH9KTY,1000425600
2501,5558783532,"[1, 2]",5,A2EXFJDE5ZWH2Z,918950400
2502,5558783532,"[2, 2]",5,A2UCOSEHTW6I0H,1070496000
2503,5558783532,"[3, 3]",5,A3MXQKN7HW39E2,1136073600
2504,5558783532,"[7, 8]",5,AO618IRZGCDUI,950832000
2505,5558783532,"[0, 2]",5,A2VDMW2U9WVQEX,1363046400
2506,5558783532,"[3, 4]",5,A2UE7FKABO3IGL,1170979200
2507,5558783532,"[1, 3]",5,A3C86Z2GCVP575,1079308800
2508,5558783532,"[6, 8]",5,A1RJJ56MBJMX87,981504000
2509,5558783532,"[1, 1]",5,A28UKRLYAB22I7,1157587200
2510,5558783532,"[2, 2]",4,ATEGPD2778MZZ,902188800
2511,5558783532,"[1, 1]",5,A1KYHC3ZXAJICU,1165968000
2512,5558783532,"[9, 46]",2,A7YJTD4YOV9GN,1178668800
2513,5558783532,"[0, 1]",5,AWWN9XK9AHTG5,948672000
2514,5558783532,"[1, 3]",4,A8IFUOL8S9BZC,1250985600
2515,5558783532,"[0, 2]",4,A20I26DIM6CEBM,1297814400
2516,5558783532,"[0, 0]",5,A2G8XMD896I0AV,1006387200
2517,5558783532,"[2, 2]",5,AO2AQRPPSTABB,1064880000
2518,5558783532,"[2, 2]",5,ATLO3YXU2BC16,1362355200
2519,5558783532,"[1, 1]",5,A2X8TOWKXNEMHA,1364428800
2520,5558783532,"[0, 1]",5,A37I3MTE5TQZ4W,1167782400
2521,5558783532,"[3, 4]",5,A334CIVYO3MMXZ,958435200
2522,5558783532,"[0, 0]",5,A2N07D07YVB08S,1184630400
2523,5558783532,"[0, 0]",5,A1YULPSMPKWNFF,1107302400
2524,5558783532,"[6, 6]",5,AWS7NSKTXVILE,1129766400
2525,5558783532,"[1, 7]",3,AVTZOXU568VNT,968716800
2526,5558783532,"[2, 3]",5,A3FVFJ8D95E9KY,1028160000
2527,5558783532,"[3, 3]",4,A2S81NNFGMCVT1,1214956800
2528,5558783532,"[1, 2]",5,AILU57QP7X2T,1370044800
2529,5558783532,"[1, 1]",5,AWJFMR21RDVZX,1199577600
2530,5558783532,"[2, 7]",4,AEHVPBNCQ3VMX,1170633600
2531,5558783532,"[1, 1]",5,A28H8YPG11ES2D,1104105600
2532,5558783532,"[3, 3]",5,A1WTYALNQNQG99,1034812800
2533,5558783532,"[2, 4]",5,A216YUDU1AH3A3,1145318400
2534,5558783532,"[1, 1]",4,A1S7BFT0HDF3HA,1120003200
2535,5558783532,"[3, 3]",5,A1J6788AD55AW5,1169596800
2536,5558783532,"[2, 3]",5,AQLBSRWOC72AJ,1220140800
2537,5558783532,"[2, 2]",5,AK9UPC78LIPIR,1325462400
2538,5558783532,"[8, 8]",5,A1IANEBSMVGHS9,1066953600
2539,5558783532,"[0, 1]",4,A3O6LEASCIO6C,975024000
2540,5558783532,"[4, 4]",5,AWPODHOB4GFWL,1355616000
2541,5558783532,"[2, 9]",3,A11BC4PIHPZVJP,961977600
2542,5558783532,"[0, 0]",5,AVF2OMX2E9DU0,1011744000
2543,5558783532,"[1, 1]",5,A3UHGLF90GM0SE,1394755200
2544,5558783532,"[3, 3]",5,A18IZ5QX2PRB3C,1111968000
2545,5558783532,"[1, 5]",5,A1Q7QE8BI4D50G,1355529600
2546,5558783532,"[4, 4]",5,A12N6XUM5ZYLXG,1272153600
2547,5558783532,"[3, 6]",3,A1XP7P3X9MRE5H,1285632000
2548,5558783532,"[0, 0]",5,A3QWV9O21VKOT4,1099872000
2549,5558783532,"[2, 2]",5,A3GKOOYNYL72P3,1369353600
2550,5558783532,"[1, 1]",4,A78JW3R4Z60KO,970531200
2551,5558783532,"[4, 5]",5,A338H90UAXZQAC,1250467200
2552,5558783532,"[1, 1]",4,A1XEZRC4T99TFV,1304726400
2553,5558783532,"[0, 0]",5,A3075RVSKC27HU,1015804800
2554,5558783532,"[1, 1]",5,A1D2S997R77SR1,1016236800
2555,5558783532,"[0, 0]",5,A253FGZ4IDJMEC,1059264000
2556,5558783532,"[3, 4]",5,ATMBOSPDB3D2,1078272000
2557,5558783532,"[1, 1]",5,A18BLWFBWKJGVL,1008288000
2558,5558783532,"[35, 36]",5,A1K5D4N84QA4ET,1151971200
2559,5558783532,"[2, 2]",5,A3KQP7IEABCRTP,997660800
2560,5558783532,"[1, 2]",5,A31CVRV8NLEGRS,1017446400
2561,5558783532,"[2, 2]",5,A2FI3Y0KNJWI5N,1355356800
2562,5558783532,"[13, 13]",5,AD29KEJMCAD76,1038096000
2563,5558783532,"[2, 2]",5,A1TVHZSHUAANPO,1353110400
2564,5558783532,"[0, 9]",3,A23BDGODZVA1OZ,1001808000
2565,5558783532,"[0, 0]",5,A19HCQSC5FVOXW,986947200
2566,5558783532,"[0, 0]",5,AQD449LZLUAGP,1027382400
2567,5558783532,"[1, 1]",5,A7X0X400YR4W2,1366243200
2568,5558783532,"[9, 9]",4,A9AA6DFHYP7Q3,973296000
2569,5558783532,"[7, 7]",4,A1IMHDHOKF2J33,1063756800
2570,5558783532,"[5, 6]",5,A23FJG5C8IB18B,1346889600
2571,5558783532,"[0, 9]",3,A2YHZ31TB0OIC0,1030924800
2572,5558783532,"[0, 0]",4,A2BMDY4WJIDGG7,1318550400
2573,5558783532,"[2, 11]",1,A2VQ26FNRZG7WZ,1128038400
2574,5558783532,"[7, 8]",5,A1VH6QWC6JZRAC,1353110400
2575,5558783532,"[0, 0]",5,A1LM6BUPDBM31S,1389398400
2576,5558783532,"[0, 0]",4,A369MWR5KSPKUV,1000684800
2577,5558783532,"[2, 2]",5,A3M7RECGYLXOPA,1113350400
2578,5558783532,"[0, 1]",4,A2F6T8TOB0GZ6U,1126915200
2579,5558783532,"[0, 0]",5,A2YP1HYB6Q0JEQ,1364688000
2580,5558783532,"[1, 2]",5,A3UNGC700SNYHL,1180656000
2581,5558783532,"[0, 1]",5,A1FSST3MJLRANA,966556800
2582,5558783532,"[13, 64]",2,AEMO7FDHBHTEG,1199404800
2583,5558783532,"[0, 0]",5,A1IFHFXIHESV28,994809600
2584,5558783532,"[1, 1]",5,A24L67L2WIWJ5W,1105833600
2585,5558783532,"[0, 0]",5,A3THNIRDXSIS05,1364428800
2586,5559166928,"[0, 0]",5,A1YYCL2VWXFMX1,1404691200
2587,5559166928,"[2, 4]",5,AEG0EWRK4BUV9,1250380800
2588,5559166928,"[0, 0]",5,AP5S6JX1M195B,1391817600
2589,5559166928,"[0, 0]",5,A2LXGTBXSIGJEA,1399420800
2590,5559166928,"[0, 0]",5,A3CON4WD5PKNWO,1387670400
2591,5559166928,"[0, 0]",5,A2WNYR1YGAHRB4,1391904000
2592,5559291986,"[7, 9]",2,A39IBJB2PBVC7I,1150156800
2593,5559291986,"[2, 2]",5,A15UTRKOGFZEJL,1067212800
2594,5559291986,"[2, 2]",4,A3TZV5SXQ8F6ST,1224028800
2595,5559291986,"[8, 11]",5,A3JM7ZRLXC18UC,1010275200
2596,5559291986,"[150, 160]",5,A3KF4IP2MUS8QQ,1104710400
2597,5559291986,"[2, 3]",5,A8ODL58VIDJ8L,1256947200
2598,5559291986,"[48, 55]",2,A3F3E074VDFUS9,1138060800
2599,5559291986,"[4, 4]",4,A2LSWBBCLW87LW,1107993600
2600,5559291986,"[6, 8]",4,A2H6IM0K9931E,1106265600
2601,5559291986,"[2, 11]",1,A3GEMXRW2ETGP2,1241136000
2602,5559291986,"[4, 9]",5,A1RSXP7MB772E3,1104624000
2603,5559291986,"[10, 11]",3,A1RDO6YKNX3RB8,1192233600
2604,5559291986,"[2, 2]",3,A24I6OWRQB8BUI,1208822400
2605,5559291986,"[16, 29]",1,A2INX8B6VXUVW6,1130371200
2606,5559291986,"[2, 2]",5,A2Z5WEA0KOMN9G,1058140800
2607,5559291986,"[9, 13]",4,A37ORV4GEO2Z3T,1006732800
2608,5559291986,"[4, 7]",3,A9R3Z4IRLSECN,1104969600
2609,5559291986,"[35, 37]",5,A1KT1GWCW8F80,1111708800
2610,5559291986,"[0, 0]",5,A1WLZYEOIL1HLT,1400025600
2611,5559291986,"[5, 5]",2,A1WMCX4CYZCYXE,1238544000
2612,5559291986,"[6, 8]",5,A2752XIGJY2YH6,1015977600
2613,5559291986,"[10, 10]",5,A234V0067EEWIF,1164585600
2614,5559291986,"[8, 9]",5,AD0J5KK4WQXNS,1192320000
2615,5559291986,"[7, 10]",5,A1N7GXDLOFCSJJ,1096243200
2616,5559291986,"[5, 13]",1,ATC53LN2EST00,1012089600
2617,5559291986,"[8, 11]",5,A2NOZB6VZCTOI4,1097366400
2618,5559291986,"[17, 19]",2,A1J03J0HZ7KU5T,1205193600
2619,5559291986,"[4, 5]",4,A2ZFVCX438C35V,1017187200
2620,5559291986,"[8, 9]",5,A2FIQVY0M9YFPY,1164585600
2621,5559291986,"[5, 5]",4,A38YRCFFHET2LA,1123891200
2622,5559291986,"[0, 0]",4,A3OI841P5R6FCH,1009670400
2623,6300174662,"[11, 11]",5,AT1KBARDWYQ9N,1139356800
2624,6300174662,"[0, 0]",5,A2NP9CGUSFP22E,1379635200
2625,6300174662,"[4, 4]",5,A10ODC971MDHV8,1183593600
2626,6300174662,"[3, 3]",5,A1OJF381IKR7LF,1194480000
2627,6300174662,"[1, 1]",5,A2HSC6H51K13DL,1264809600
2628,6300175170,"[1, 1]",3,A17RTM9M4SBO3R,1353542400
2629,6300175170,"[4, 4]",5,A2M2PBS2FJKHEP,1348790400
2630,6300175170,"[2, 2]",5,A2GOLLIOATN335,1320624000
2631,6300175170,"[11, 14]",5,A2ZGX2UFEGXORB,1137456000
2632,6300175170,"[63, 69]",3,A4SF7Z3L5YJ1Y,1055548800
2633,6300175170,"[14, 14]",5,A1884DTQW8WNC0,1212451200
2634,6300175170,"[7, 10]",5,A3TIL1PC2ZE97B,1140307200
2635,6300175170,"[3, 4]",3,AYPS4RCXEFSJP,1198800000
2636,6300175170,"[8, 8]",5,A3T3KPW2QE866W,1177113600
2637,6300175170,"[4, 5]",5,A37790NPMFRURY,987984000
2638,6300175170,"[3, 5]",5,A1S9DE51HSTE1X,1152057600
2639,6300175170,"[1, 1]",3,ARI2C0G2PPBO,1210204800
2640,6300175170,"[20, 20]",5,A32ASMR822BFSE,1226016000
2641,6300175170,"[77, 80]",4,AUX9KZUUB3YCE,1217289600
2642,6300175170,"[4, 9]",5,A1XN6MBYDBTX16,1015977600
2643,6300175170,"[10, 10]",5,A33HNR4AFP2FSC,1212278400
2644,6300175170,"[20, 31]",5,A1BJREK8Z79SAP,1184025600
2645,6300175170,"[18, 18]",5,A1615MDR9N12GP,1279756800
2646,6300183505,"[45, 45]",5,A3JXOXKWOIETIY,1064534400
2647,6300183505,"[1, 1]",3,ANCOMAI0I7LVG,1388448000
2648,6300183505,"[7, 7]",5,AHYPS5FZPVSEW,982800000
2649,6300183505,"[0, 0]",4,A13KFNAMTEJ4F3,1246838400
2650,6300183505,"[3, 3]",5,ADS5APY1NKTL4,1125792000
2651,6300183505,"[31, 33]",5,A17N8X6G2R7PDE,935712000
2652,6300183505,"[0, 0]",4,A3LU79BYMWZEW9,1351296000
2653,6300183505,"[0, 0]",5,A8NAERR5LGFI3,1251244800
2654,6300183505,"[1, 1]",4,AKS9SJTHTU0OM,1276560000
2655,6300183505,"[17, 19]",5,A3RTXOOL3H0T9R,977270400
2656,6300183505,"[1, 1]",5,AVT3O4GVXV5L9,1149638400
2657,6300183505,"[2, 2]",5,A2H8DZFXW3YOSC,1125964800
2658,6300183505,"[10, 11]",5,A1RJD10TTI568L,1030233600
2659,6300184978,"[0, 1]",5,A3SOV9HFM5H9T1,1174176000
2660,6300184978,"[1, 1]",5,AEFRJ6ZBKGZV2,1114473600
2661,6300184978,"[0, 0]",4,A33B95YJJFVJCE,1271203200
2662,6300184978,"[2, 2]",4,A1GVTY9X87XXW9,1026864000
2663,6300184978,"[2, 3]",4,A39YF7HYABQORT,984355200
2664,6300185001,"[0, 0]",4,A2Q7DE6NA7VKAJ,1335139200
2665,6300185001,"[1, 3]",3,A17X7YKPY7FT93,1187913600
2666,6300185001,"[2, 4]",5,A2M7BMDU8BPXYN,1099785600
2667,6300185001,"[0, 0]",3,A3KROYMQ61M7A,1150329600
2668,6300185001,"[14, 14]",5,AB0F6UIJ2RHL0,953078400
2669,6300186008,"[0, 0]",5,A1FCW3F4Q2YW23,1361664000
2670,6300186008,"[3, 15]",4,A3LU79BYMWZEW9,1024876800
2671,6300186008,"[5, 6]",5,A3PWF2AQ5XYALW,1109203200
2672,6300186008,"[4, 6]",4,A2HW33PQSRHLNO,1006732800
2673,6300186008,"[7, 9]",5,A3N3SN2DDD4HCJ,987206400
2674,6300198286,"[0, 0]",5,A13A81NN0NRD1S,1246320000
2675,6300198286,"[17, 19]",5,A3M1PB13ZBJ3E3,1104019200
2676,6300198286,"[10, 10]",5,AVD35CXK3YY76,1096675200
2677,6300198286,"[41, 43]",4,A1PD99MKBBIV62,1125100800
2678,6300198286,"[8, 9]",5,AS558SNWF1DXG,1101168000
2679,6300198286,"[4, 4]",5,A1Z6ZC5YJ52AF9,1134000000
2680,6300198286,"[35, 38]",5,A1KYHC3ZXAJICU,1320019200
2681,6300198286,"[5, 11]",4,A3LU79BYMWZEW9,1032912000
2682,6300198286,"[14, 14]",5,A2WJSVSBXEYEF,1110585600
2683,6300198286,"[0, 0]",5,A3BK1TF3W0867C,1361664000
2684,6300198286,"[17, 17]",5,A1KJL5XKD1F648,1115337600
2685,6300198286,"[2, 4]",5,A14Q3LK731MAXK,1101945600
2686,6300198286,"[0, 1]",4,A2CARFAX5FNQT9,1352592000
2687,6300198286,"[7, 11]",4,A3V89EVOC5LPWM,1141689600
2688,6300198286,"[6, 6]",5,A14OJS0VWMOSWO,1104883200
2689,6300198286,"[2, 4]",3,A2M7BMDU8BPXYN,1112918400
2690,6300198286,"[1, 2]",5,A215P85W653CZV,1284681600
2691,6300198286,"[0, 0]",5,AHRBGS52DJY3M,1396569600
2692,6300198286,"[6, 6]",5,A3PK2D4YNLQE8K,1109030400
2693,6300198286,"[1, 1]",5,A36EDWL4F3AASU,1337385600
2694,6300198286,"[0, 0]",5,A2TSHD7SWDGS58,1347926400
2695,6300198286,"[2, 2]",5,A1ZF2MSBDUM5SF,1120867200
2696,6300198286,"[30, 41]",3,AR5H7GBUVLRP,991526400
